id,article_id,text
01/VBHN-VPQH,331,"Tội lợi dụng các quyền tự do dân chủ xâm phạm lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân

1. Người nào lợi dụng các quyền tự do ngôn luận, tự do báo chí, tự do tín ngưỡng, tôn giáo, tự do hội họp, lập hội và các quyền tự do dân chủ khác xâm phạm lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân, thì bị phạt cảnh cáo, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.

2. Phạm tội gây ảnh hưởng xấu đến an ninh, trật tự, an toàn xã hội, thì bị phạt tù từ 02 năm đến 07 năm."
01/VBHN-VPQH,332,"Tội trốn tránh nghĩa vụ quân sự

1. Người nào không chấp hành đúng quy định của pháp luật về đăng ký nghĩa vụ quân sự, không chấp hành lệnh gọi nhập ngũ, lệnh gọi tập trung huấn luyện, đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm:

a) Tự gây thương tích hoặc gây tổn hại cho sức khỏe của mình;

b) Phạm tội trong thời chiến;

c) Lôi kéo người khác phạm tội."
01/VBHN-VPQH,333,"Tội không chấp hành lệnh gọi quân nhân dự bị nhập ngũ

1. Người nào là quân nhân dự bị mà không chấp hành lệnh gọi nhập ngũ trong trường hợp có lệnh tổng động viên, lệnh động viên cục bộ, có chiến tranh hoặc có nhu cầu tăng cường cho lực lượng thường trực của quân đội để chiến đấu bảo vệ địa phương, bảo vệ chủ quyền lãnh thổ, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:

a) Tự gây thương tích hoặc gây tổn hại cho sức khỏe của mình;

b) Lôi kéo người khác phạm tội."
01/VBHN-VPQH,334,"Tội làm trái quy định về việc thực hiện nghĩa vụ quân sự

1. Người nào lợi dụng chức vụ, quyền hạn làm trái quy định về đăng ký nghĩa vụ quân sự, gọi nhập ngũ, gọi tập trung huấn luyện, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.

2. Phạm tội trong thời chiến, thì bị phạt tù từ 02 năm đến 07 năm.

3. Người phạm tội còn có thể bị cấm đảm nhiệm chức vụ nhất định từ 01 năm đến 05 năm."
01/VBHN-VPQH,335,"Tội cản trở việc thực hiện nghĩa vụ quân sự

1. Người nào cố ý cản trở việc đăng ký nghĩa vụ quân sự, gọi nhập ngũ, gọi tập trung huấn luyện, thì bị phạt cảnh cáo, phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.

2. Phạm tội trong trường hợp lợi dụng chức vụ, quyền hạn hoặc trong thời chiến, thì bị phạt tù từ 02 năm đến 05 năm."
01/VBHN-VPQH,336,"Tội đăng ký hộ tịch trái pháp luật

1. Người nào có nhiệm vụ, quyền hạn mà thực hiện việc đăng ký, cấp giấy tờ về hộ tịch trái pháp luật, đã bị xử lý kỷ luật về hành vi này mà còn vi phạm, thì bị phạt cảnh cáo, phạt cải tạo không giam giữ đến 03 năm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 tháng đến 02 năm:

a) Đăng ký, cấp giấy tờ về hộ tịch trái pháp luật cho 02 người trở lên;

b) Giấy tờ về hộ tịch đã được cấp, đăng ký trái pháp luật được sử dụng để thực hiện hành vi trái pháp luật.

3. Người phạm tội còn có thể bị cấm đảm nhiệm chức vụ nhất định từ 01 năm đến 05 năm."
01/VBHN-VPQH,337,"Tội cố ý làm lộ bí mật nhà nước; tội chiếm đoạt, mua bán, tiêu hủy tài liệu bí mật nhà nước

1. Người nào cố ý làm lộ hoặc mua bán bí mật nhà nước, nếu không thuộc trường hợp quy định tại Điều 110 của Bộ luật này, thì bị phạt tù từ 02 năm đến 07 năm.

2. Phạm tội trong những trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:

a) Bí mật nhà nước thuộc độ tối mật;

b) Lợi dụng chức vụ, quyền hạn;

c) Gây tổn hại về quốc phòng, an ninh, đối ngoại, kinh tế, văn hóa.

3. Phạm tội trong các trường hợp sau đây, thì bị phạt tù từ 10 năm đến 15 năm:

a) Có tổ chức;

b) Bí mật nhà nước thuộc độ tuyệt mật;

c) Phạm tội 02 lần trở lên;

d) Gây tổn hại về chế độ chính trị, độc lập, chủ quyền, thống nhất và toàn vẹn lãnh thổ.

4. Người phạm tội còn có thể bị phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
01/VBHN-VPQH,338,"Tội vô ý làm lộ bí mật nhà nước; tội làm mất vật, tài liệu bí mật nhà nước

1. Người nào vô ý làm lộ bí mật nhà nước hoặc làm mất vật, tài liệu bí mật nhà nước, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.

2. Phạm tội trong những trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:

a) Bí mật nhà nước thuộc độ tối mật, tuyệt mật;

b) Gây tổn hại về quốc phòng, an ninh, đối ngoại, kinh tế, văn hóa chế độ chính trị, độc lập, chủ quyền, thống nhất và toàn vẹn lãnh thổ.

3. Người phạm tội còn có thể bị cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
01/VBHN-VPQH,339,"Tội giả mạo chức vụ, cấp bậc, vị trí công tác

Người nào giả mạo chức vụ, cấp bậc, vị trí công tác thực hiện hành vi trái pháp luật nhưng không nhằm mục đích chiếm đoạt tài sản, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm."
01/VBHN-VPQH,340,"Tội sửa chữa và sử dụng giấy chứng nhận, các tài liệu của cơ quan, tổ chức

1. Người nào sửa chữa, làm sai lệch nội dung hộ chiếu, thị thực, hộ khẩu, hộ tịch, các loại giấy chứng nhận hoặc tài liệu của cơ quan, tổ chức và sử dụng giấy tờ đó thực hiện tội phạm hoặc đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt cảnh cáo, phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:

a) Phạm tội 02 lần trở lên;

b) Sử dụng giấy tờ, tài liệu đã bị sửa chữa hoặc làm sai lệch thực hiện tội phạm rất nghiêm trọng hoặc tội đặc biệt nghiêm trọng.

3. Người phạm tội còn có thể bị phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
01/VBHN-VPQH,341,"Tội làm giả con dấu, tài liệu của cơ quan, tổ chức; tội sử dụng con dấu, tài liệu giả của cơ quan, tổ chức

1. Người nào làm giả con dấu, tài liệu hoặc giấy tờ khác của cơ quan, tổ chức hoặc sử dụng con dấu, tài liệu, giấy tờ đó thực hiện hành vi trái pháp luật, thì bị phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc bị phạt tù từ 06 tháng đến 03 năm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:

a) Có tổ chức;

b) Phạm tội 02 lần trở lên;

c) Làm từ 02 đến 05 con dấu, tài liệu hoặc giấy tờ khác;

d) Sử dụng con dấu, tài liệu hoặc giấy tờ khác thực hiện tội phạm;

đ) Thu lợi bất chính 10.000.000 đồng đến dưới 50.000.000 đồng;

e) Tái phạm nguy hiểm.

3. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 07 năm:

a) Làm 06 con dấu, tài liệu hoặc giấy tờ khác trở lên;

b) Sử dụng con dấu, tài liệu hoặc giấy tờ khác thực hiện tội phạm rất nghiêm trọng hoặc tội đặc biệt nghiêm trọng;

c) Thu lợi bất chính 50.000.000 đồng trở lên.

4. Người phạm tội còn có thể bị phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng."
01/VBHN-VPQH,342,"Tội chiếm đoạt, mua bán, tiêu hủy con dấu, tài liệu của cơ quan, tổ chức

1. Người nào chiếm đoạt, mua bán hoặc tiêu hủy trái phép con dấu, tài liệu của cơ quan, tổ chức không thuộc tài liệu bí mật nhà nước hoặc bí mật công tác, thì bị phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng, phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:

a) Có tổ chức;

b) Thu lợi bất chính 10.000.000 đồng trở lên;

c) Thực hiện hành vi trái pháp luật;

d) Tái phạm nguy hiểm.

3. Người phạm tội còn có thể bị phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
01/VBHN-VPQH,343,"Tội vi phạm các quy định về quản lý nhà ở

1. Người nào chiếm dụng chỗ ở, xây dựng nhà trái phép, đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.

Nhà ở, công trình xây dựng trái phép có thể bị dỡ bỏ, trưng mua hoặc tịch thu.

2. Người phạm tội còn có thể bị phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng."
01/VBHN-VPQH,344,"Tội vi phạm các quy định về hoạt động xuất bản

1. Người nào vi phạm các quy định về hoạt động xuất bản thuộc một trong các trường hợp sau đây, thì bị phạt cảnh cáo, phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng, phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm:

a) Không tuân thủ quy định về biên tập và duyệt bản thảo nhưng vẫn xuất bản xuất bản phẩm, đã bị xử phạt vi phạm hành chính về hành vi này mà còn vi phạm;

b) In trên 2.000 bản đối với từng xuất bản phẩm mà không có xác nhận đăng ký xuất bản, không có quyết định xuất bản hoặc giấy phép xuất bản tài liệu không kinh doanh; không có bản thảo đã được ký duyệt theo quy định của pháp luật;

c) Xuất bản, in hoặc phát hành xuất bản phẩm đã bị đình chỉ phát hành, bị thu hồi, tịch thu, cấm lưu hành, tiêu hủy hoặc nhập khẩu trái phép với số lượng 500 bản trở lên đối với từng xuất bản phẩm;

d) Đăng tải trên phương tiện điện tử xuất bản phẩm có nội dung bị cấm theo quy định của pháp luật hoặc không có xác nhận đăng ký xuất bản, không có quyết định xuất bản, không có bản thảo đã được ký duyệt mà xuất bản xuất bản phẩm đó;

đ) Phạm tội có số lượng xuất bản phẩm dưới mức quy định tại một trong các điểm b hoặc điểm c khoản này, đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại điểm b và điểm c khoản này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm;

e) Không nộp xuất bản phẩm lưu chiểu nhưng vẫn phát hành xuất bản phẩm, đã bị xử phạt vi phạm hành chính về hành vi này mà còn vi phạm.

2. Phạm tội thuộc một trong các trường hợp sau đây, nếu không thuộc trường hợp quy định tại Điều 117 của Bộ luật này, thì bị phạt tù từ 02 năm đến 05 năm:

a) Có tổ chức;

b) Thay đổi, làm sai lệch nội dung bản thảo đã được ký duyệt hoặc bản thảo tài liệu không kinh doanh đã có dấu của cơ quan cấp giấy phép xuất bản để xuất bản có nội dung bị cấm theo quy định của Luật xuất bản;

c) Phát hành xuất bản phẩm có nội dung bị cấm theo quy định của Luật xuất bản.

3. Người phạm tội còn có thể bị phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
01/VBHN-VPQH,345,"Tội vi phạm các quy định về bảo vệ và sử dụng di tích lịch sử - văn hóa, danh lam, thắng cảnh gây hậu quả nghiêm trọng

1. Người nào vi phạm các quy định về bảo vệ và sử dụng các di tích lịch sử - văn hóa, danh lam, thắng cảnh, gây hư hại di tích lịch sử - văn hóa, danh lam, thắng cảnh có giá trị từ 100.000.000 đồng đến dưới 500.000.000 đồng; hủy hoại, làm thay đổi yếu tố gốc cấu thành di tích lịch sử - văn hóa, danh lam thắng cảnh cấp tỉnh hoặc đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt cảnh cáo, phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.

2. Phạm tội trong trường hợp gây hư hại di tích lịch sử - văn hóa, danh lam, thắng cảnh có giá trị từ 500.000.000 đồng trở lên hoặc hủy hoại, làm thay đổi yếu tố gốc cấu thành di tích lịch sử - văn hóa, danh lam thắng cảnh cấp quốc gia hoặc cấp quốc gia đặc biệt, thì bị phạt tù từ 03 năm đến 07 năm."
01/VBHN-VPQH,346,"Tội vi phạm quy chế về khu vực biên giới

1. Người nào vi phạm quy định về cư trú, đi lại hoặc các quy định khác về khu vực biên giới, đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm.

2. Tái phạm hoặc phạm tội gây ảnh hưởng xấu đến an ninh, trật tự, an toàn xã hội khu vực biên giới, thì bị phạt tù từ 02 năm đến 07 năm.

3. Người phạm tội còn có thể bị phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng, cấm cư trú từ một 01 năm đến 05 năm."
01/VBHN-VPQH,347,"Tội vi phạm quy định về xuất cảnh, nhập cảnh; tội ở lại Việt Nam trái phép

Người nào xuất cảnh, nhập cảnh trái phép hoặc ở lại Việt Nam trái phép, đã bị xử phạt vi phạm hành chính về hành vi này mà còn vi phạm, thì bị phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm."
01/VBHN-VPQH,348,"Tội tổ chức, môi giới cho người khác xuất cảnh, nhập cảnh hoặc ở lại Việt Nam trái phép

1. Người nào vì vụ lợi mà tổ chức hoặc môi giới cho người khác xuất cảnh, nhập cảnh hoặc ở lại Việt Nam trái phép, thì bị phạt từ từ 01 năm đến 05 năm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:

a) Lợi dụng chức vụ, quyền hạn;

b) Phạm tội 02 lần trở lên;

c) Đối với từ 05 người đến 10 người;

d) Có tính chất chuyên nghiệp;

đ) Thu lợi bất chính từ 100.000.000 đồng đến dưới 500.000.000 đồng;

e) Tái phạm nguy hiểm.

3. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:

a) Đối với 11 người trở lên;

b) Thu lợi bất chính 500.000.000 đồng trở lên;

c) Làm chết người.

4. Người phạm tội còn có thể bị phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng hoặc cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
01/VBHN-VPQH,349,"Tội tổ chức, môi giới cho người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép

1. Người nào tổ chức, môi giới cho người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép, nếu không thuộc trường hợp quy định tại Điều 120 của Bộ luật này, thì bị phạt tù từ 01 năm đến 05 năm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:

a) Lợi dụng chức vụ, quyền hạn;

b) Phạm tội 02 lần trở lên;

c) Đối với từ 05 người đến 10 người;

d) Có tính chất chuyên nghiệp;

đ) Thu lợi bất chính từ 100.000.000 đồng đến dưới 500.000.000 đồng;

e) Tái phạm nguy hiểm.

3. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:

a) Đối với 11 người trở lên;

b) Thu lợi bất chính 500.000.000 đồng trở lên;

c) Làm chết người.

4. Người phạm tội còn có thể bị phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng hoặc cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
01/VBHN-VPQH,350,"Tội cưỡng ép người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép

1. Người nào cưỡng ép người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép, nếu không thuộc trường hợp quy định tại Điều 120 của Bộ luật này, thì bị phạt tù từ 02 năm đến 07 năm.

2. Phạm tội trong những trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm:

a) Phạm tội 02 lần trở lên;

b) Đối với từ 05 người đến 10 người;

c) Có tính chất chuyên nghiệp;

d) Vì động cơ đê hèn;

đ) Tái phạm nguy hiểm.

3. Phạm tội trong những trường hợp sau đây, thì bị phạt tù từ 12 năm đến 20 năm:

a) Đối với 11 người trở lên;

b) Làm chết người."
01/VBHN-VPQH,351,"Tội xúc phạm Quốc kỳ, Quốc huy, Quốc ca

Người nào cố ý xúc phạm Quốc kỳ, Quốc huy, Quốc ca, thì bị phạt cảnh cáo, cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm."
01/VBHN-VPQH,352,"Khái niệm tội phạm về chức vụ

1. Các tội phạm về chức vụ là những hành vi xâm phạm hoạt động đúng đắn của cơ quan, tổ chức do người có chức vụ thực hiện trong khi thực hiện công vụ, nhiệm vụ.

2. Người có chức vụ là người do bổ nhiệm, do bầu cử, do hợp đồng hoặc do một hình thức khác, có hưởng lương hoặc không hưởng lương, được giao thực hiện một nhiệm vụ nhất định và có quyền hạn nhất định trong khi thực hiện công vụ, nhiệm vụ."
01/VBHN-VPQH,353,"Tội tham ô tài sản

1. Người nào lợi dụng chức vụ, quyền hạn chiếm đoạt tài sản mà mình có trách nhiệm quản lý trị giá từ 2.000.000 đồng đến dưới 100.000.000 đồng hoặc dưới 2.000.000 đồng nhưng thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:

a) Đã bị xử lý kỷ luật về hành vi này mà còn vi phạm;

b) Đã bị kết án về một trong các tội quy định tại Mục 1 Chương này, chưa được xóa án tích mà còn vi phạm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:

a) Có tổ chức;

b) Dùng thủ đoạn xảo quyệt, nguy hiểm;

c) Phạm tội 02 lần trở lên;

d) Chiếm đoạt tài sản trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng;

đ) Chiếm đoạt tiền, tài sản dùng vào mục đích xóa đói, giảm nghèo; tiền, phụ cấp, trợ cấp, ưu đãi đối với người có công với cách mạng; các loại quỹ dự phòng hoặc các loại tiền, tài sản trợ cấp, quyên góp cho những vùng bị thiên tai, dịch bệnh hoặc các vùng kinh tế đặc biệt khó khăn;

e) Gây thiệt hại về tài sản từ 1.000.000.000 đến dưới 3.000.000.000 đồng;

g) Ảnh hưởng xấu đến đời sống của cán bộ, công chức, viên chức và người lao động trong cơ quan, tổ chức.

3. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 15 năm đến 20 năm:

a) Chiếm đoạt tài sản trị giá từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;

b) Gây thiệt hại về tài sản từ 3.000.000.000 đồng đến dưới 5.000.000.000 đồng;

c) Gây ảnh hưởng xấu đến an ninh, trật tự, an toàn xã hội;

d) Dẫn đến doanh nghiệp hoặc tổ chức khác bị phá sản hoặc ngừng hoạt động.

4. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù 20 năm, tù chung thân hoặc tử hình:

a) Chiếm đoạt tài sản trị giá 1.000.000.000 đồng trở lên;

b) Gây thiệt hại về tài sản 5.000.000.000 đồng trở lên.

5. Người phạm tội còn bị cấm đảm nhiệm chức vụ nhất định từ 01 năm đến 05 năm, có thể bị phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng, tịch thu một phần hoặc toàn bộ tài sản.

6. Người có chức vụ, quyền hạn trong các doanh nghiệp, tổ chức ngoài Nhà nước mà tham ô tài sản, thì bị xử lý theo quy định tại Điều này."
01/VBHN-VPQH,354,"Tội nhận hối lộ

1. Người nào lợi dụng chức vụ, quyền hạn trực tiếp hoặc qua trung gian nhận hoặc sẽ nhận bất kỳ lợi ích nào sau đây cho chính bản thân người đó hoặc cho người hoặc tổ chức khác để làm hoặc không làm một việc vì lợi ích hoặc theo yêu cầu của người đưa hối lộ, thì bị phạt tù từ 02 năm đến 07 năm:

a) Tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 2.000.000 đồng đến dưới 100.000.000 đồng hoặc dưới 2.000.000 đồng nhưng đã bị xử lý kỷ luật về hành vi này mà còn vi phạm hoặc đã bị kết án về một trong các tội quy định tại Mục 1 Chương này, chưa được xóa án tích mà còn vi phạm;

b) Lợi ích phi vật chất.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:

a) Có tổ chức;

b) Lạm dụng chức vụ, quyền hạn;

c) Của hối lộ là tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng;

d) Gây thiệt hại về tài sản từ 1.000.000.000 đến dưới 3.000.000.000 đồng;

đ) Phạm tội 02 lần trở lên;

e) Biết rõ của hối lộ là tài sản của Nhà nước;

g) Đòi hối lộ, sách nhiễu hoặc dùng thủ đoạn xảo quyệt.

3. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 15 năm đến 20 năm:

a) Của hối lộ là tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;

b) Gây thiệt hại về tài sản từ 3.000.000.000 đồng đến dưới 5.000.000.000 đồng.

4. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù 20 năm, tù chung thân hoặc tử hình:

a) Của hối lộ là tiền, tài sản hoặc lợi ích vật chất khác trị giá 1.000.000.000 đồng trở lên;

b) Gây thiệt hại về tài sản 5.000.000.000 đồng trở lên.

5. Người phạm tội còn bị cấm đảm nhiệm chức vụ nhất định từ 01 năm đến 05 năm, có thể bị phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng, tịch thu một phần hoặc toàn bộ tài sản.

6. Người có chức vụ, quyền hạn trong các doanh nghiệp, tổ chức ngoài Nhà nước mà nhận hối lộ, thì bị xử lý theo quy định tại Điều này."
01/VBHN-VPQH,355,"Tội lạm dụng chức vụ, quyền hạn chiếm đoạt tài sản

1. Người nào lạm dụng chức vụ, quyền hạn chiếm đoạt tài sản của người khác trị giá từ 2.000.000 đồng đến dưới 100.000.000 đồng hoặc dưới 2.000.000 đồng nhưng thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 06 năm:

a) Đã bị xử lý kỷ luật về hành vi này mà còn vi phạm;

b) Đã bị kết án về một trong các tội quy định tại Mục 1 Chương này, chưa được xóa án tích mà còn vi phạm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 06 năm đến 13 năm:

a) Có tổ chức;

b) Dùng thủ đoạn xảo quyệt, nguy hiểm;

c) Phạm tội 02 lần trở lên;

d) Chiếm đoạt tài sản trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng;

đ) Gây thiệt hại về tài sản từ 1.000.000.000 đến dưới 3.000.000.000 đồng;

e) Chiếm đoạt tiền, tài sản dùng vào mục đích xóa đói, giảm nghèo; tiền, phụ cấp, trợ cấp, ưu đãi đối với người có công với cách mạng; các loại quỹ dự phòng hoặc các loại tiền, tài sản trợ cấp, quyên góp cho những vùng bị thiên tai, dịch bệnh hoặc các vùng kinh tế đặc biệt khó khăn.

3. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 13 năm đến 20 năm:

a) Chiếm đoạt tài sản trị giá từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;

b) Gây thiệt hại về tài sản từ 3.000.000.000 đồng đến dưới 5.000.000.000 đồng;

c) Dẫn đến doanh nghiệp hoặc tổ chức khác bị phá sản hoặc ngừng hoạt động;

d) Gây ảnh hưởng xấu đến an ninh, trật tự, an toàn xã hội.

4. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù 20 năm hoặc tù chung thân:

a) Chiếm đoạt tài sản trị giá 1.000.000.000 đồng trở lên;

b) Gây thiệt hại về tài sản 5.000.000.000 đồng trở lên.

5. Người phạm tội còn bị cấm đảm nhiệm chức vụ nhất định từ 01 năm đến 05 năm, có thể bị phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng, tịch thu một phần hoặc toàn bộ tài sản."
01/VBHN-VPQH,356,"Tội lợi dụng chức vụ, quyền hạn trong khi thi hành công vụ

1. Người nào vì vụ lợi hoặc động cơ cá nhân khác mà lợi dụng chức vụ, quyền hạn làm trái công vụ gây thiệt hại về tài sản từ 10.000.000 đồng đến dưới 200.000.000 đồng hoặc gây thiệt hại đến lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 01 năm đến 05 năm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:

a) Có tổ chức;

b) Phạm tội 02 lần trở lên;

c) Gây thiệt hại về tài sản từ 200.000.000 đồng đến dưới 1.000.000.000 đồng.

3. Phạm tội gây thiệt hại về tài sản 1.000.000.000 đồng trở lên, thì bị phạt tù từ 10 năm đến 15 năm.

4. Người phạm tội còn bị cấm đảm nhiệm chức vụ nhất định từ 01 năm đến 05 năm, có thể bị phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng."
01/VBHN-VPQH,357,"Tội lạm quyền trong khi thi hành công vụ

1. Người nào vì vụ lợi hoặc động cơ cá nhân khác mà vượt quá quyền hạn của mình làm trái công vụ gây thiệt hại về tài sản từ 10.000.000 đồng đến dưới 100.000.000 đồng hoặc gây thiệt hại đến lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân, thì bị phạt tù từ 01 năm đến 07 năm.

2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:

a) Có tổ chức;

b) Phạm tội 02 lần trở lên;

c) Gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng.

3. Phạm tội gây thiệt hại về tài sản từ 500.000.000 đồng đến dưới 1.500.000.000 đồng, thì bị phạt tù từ 10 năm đến 15 năm.

4. Phạm tội gây thiệt hại về tài sản 1.500.000.000 đồng trở lên, thì bị phạt tù từ 15 năm đến 20 năm.

5. Người phạm tội còn bị cấm đảm nhiệm chức vụ nhất định từ 01 năm đến 05 năm, có thể bị phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng."
